tableName,columnType,columnName,,,,,
fch_event,StringType,vip,,,,,
fch_event,StringType,conserve,,,,,
fch_event,StringType,red,,,,,
fch_event,LongType,total,,,,,
fch_event,LongType,entermargin,,,,,
fch_event,LongType,exitmargin,,,,,
fch_event,StringType,intf,,,,,
fch_event,StringType,serialno,,,,,
fch_event,StringType,saddr,,,,,
fch_event,StringType,nat,,,,,
fch_event,LongType,limit,,,,,
fch_event,LongType,used,,,,,
fch_event,StringType,probeproto,,,,,
fch_event,StringType,url,,,,,
fch_event,StringType,gateway,,,,,
fch_event,LongType,mtu,,,,,
fch_event,StringType,name,,,,,
fch_event,StringType,srcip,,,,,
fch_event,StringType,dstip,,,,,
fch_event,StringType,src_int,,,,,
fch_event,StringType,dst_int,,,,,
fch_event,ShortType,proto,,,,,
fch_event,StringType,msgproto,,,,,
fch_event,StringType,service,,,,,
fch_event,LongType,policyid,,,,,
fch_event,StringType,banned_src,,,,,
fch_event,IntegerType,portbegin,,,,,
fch_event,IntegerType,portend,,,,,
fch_event,StringType,poolname,,,,,
fch_event,StringType,remip,,,,,
fch_event,StringType,locip,,,,,
fch_event,StringType,assignip,,,,,
fch_event,IntegerType,remport,,,,,
fch_event,StringType,outintf,,,,,
fch_event,IntegerType,locport,,,,,
fch_event,StringType,cookies,,,,,
fch_event,StringType,group,,,,,
fch_event,StringType,xauthuser,,,,,
fch_event,StringType,xauthgroup,,,,,
fch_event,StringType,vpntunnel,,,,,
fch_event,ShortType,stage,,,,,
fch_event,StringType,dir,,,,,
fch_event,StringType,init,,,,,
fch_event,StringType,mode,,,,,
fch_event,StringType,error_num,,,,,
fch_event,StringType,seq,,,,,
fch_event,StringType,tunnelip,,,,,
fch_event,LongType,tunnelid,,,,,
fch_event,StringType,tunneltype,,,,,
fch_event,StringType,version,,,,,
fch_event,LongType,duration,,,,,
fch_event,LongType,sentbyte,,,,,
fch_event,LongType,rcvdbyte,,,,,
fch_event,LongType,nextstat,,,,,
fch_event,StringType,role,,,,,
fch_event,StringType,result,,,,,
fch_event,StringType,dst_host,,,,,
fch_event,StringType,reason,,,,,
fch_event,StringType,desc,,,,,
fch_event,StringType,method,,,,,
fch_event,LongType,count,,,,,
fch_event,StringType,carrier_ep,,,,,
fch_event,StringType,profile,,,,,
fch_event,StringType,adgroup,,,,,
fch_event,StringType,server,,,,,
fch_event,StringType,initiator,,,,,
fch_event,StringType,expiry,,,,,
fch_event,StringType,scope,,,,,
fch_event,StringType,oldwprof,,,,,
fch_event,LongType,category,,,,,
fch_event,StringType,rsso_key,,,,,
fch_event,StringType,authproto,,,,,
fch_event,StringType,dns_name,,,,,
fch_event,StringType,dns_ip,,,,,
fch_event,StringType,ssid,,,,,
fch_event,StringType,bssid,,,,,
fch_event,StringType,ap,,,,,
fch_event,StringType,vap,,,,,
fch_event,StringType,mac,,,,,
fch_event,ShortType,rate,,,,,
fch_event,ShortType,channel,,,,,
fch_event,StringType,security,,,,,
fch_event,StringType,encryption,,,,,
fch_event,StringType,manuf,,,,,
fch_event,StringType,securitymode,,,,,
fch_event,ShortType,rssi,,,,,
fch_event,ShortType,signal,,,,,
fch_event,ShortType,noise,,,,,
fch_event,LongType,live,,,,,
fch_event,LongType,age,,,,,
fch_event,StringType,onwire,,,,,
fch_event,StringType,detectionmethod,,,,,
fch_event,StringType,stamac,,,,,
fch_event,StringType,apscan,,,,,
fch_event,ShortType,radioid,,,,,
fch_event,StringType,radioband,,,,,
fch_event,ShortType,apstatus,,,,,
fch_event,StringType,sndetected,,,,,
fch_event,ShortType,radioiddetected,,,,,
fch_event,LongType,stacount,,,,,
fch_event,StringType,snclosest,,,,,
fch_event,ShortType,radioidclosest,,,,,
fch_event,ShortType,aptype,,,,,
fch_event,StringType,meshmode,,,,,
fch_event,StringType,snmeshparent,,,,,
fch_event,StringType,threattype,,,,,
fch_event,ShortType,encrypt,,,,,
fch_event,StringType,frametype,,,,,
fch_event,StringType,ds,,,,,
fch_event,StringType,tamac,,,,,
fch_event,LongType,cfgtxpower,,,,,
fch_event,LongType,opertxpower,,,,,
fch_event,StringType,eapoltype,,,,,
fch_event,LongType,eapolcnt,,,,,
fch_event,LongType,mgmtcnt,,,,,
fch_event,StringType,fwserver_name,,,,,
fch_event,StringType,addr_type,,,,,
fch_event,StringType,fqdn,,,,,
fch_event,IntegerType,port,,,,,
fch_event,LongType,serial,,,,,
fch_event,StringType,handshake,,,,,
fch_event,StringType,authgrp,,,,,
fch_event,StringType,peer,,,,,
fch_event,StringType,host,,,,,
fch_event,StringType,alert,,,,,
fch_event,StringType,license_limit,,,,,
fch_event,IntegerType,used_for_type,,,,,
fch_event,StringType,connection_type,,,,,
fch_event,IntegerType,repeat,,,,,
fch_event,StringType,forticlient_id,,,,,
fch_event,LongType,infected,,,,,
fch_event,LongType,suspicious,,,,,
fch_event,LongType,scanned,,,,,
fch_event,LongType,checksum,,,,,
fch_event,LongType,session_id,,,,,
fch_event,StringType,from,,,,,
fch_event,StringType,to,,,,,
fch_event,IntegerType,srcport,,,,,
fch_event,IntegerType,dstport,,,,,
fch_event,StringType,virus,,,,,
fch_event,LongType,sess_duration,,,,,
fch_event,StringType,state,,,,,
fch_event,StringType,dhcp_msg,,,,,
fch_event,LongType,lease,,,,,
fch_event,StringType,module,,,,,
fch_event,StringType,submodule,,,,,
fch_event,StringType,remote,,,,,
fch_event,StringType,assigned,,,,,
fch_event,StringType,log,,,,,
fch_event,StringType,file,,,,,
fch_event,StringType,field,,,,,
fch_event,StringType,interface,,,,,
fch_event,StringType,old_status,,,,,
fch_event,StringType,new_status,,,,,
fch_event,StringType,passwd,,,,,
fch_event,LongType,unit,,,,,
fch_event,LongType,pid,,,,,
fch_event,StringType,daemon,,,,,
fch_event,StringType,local,,,,,
fch_event,ShortType,chassisid,,,,,
fch_event,ShortType,newchassisid,,,,,
fch_event,ShortType,oldchassisid,,,,,
fch_event,ShortType,slot,,,,,
fch_event,ShortType,newslot,,,,,
fch_event,ShortType,oldslot,,,,,
fch_event,ShortType,newchannel,,,,,
fch_event,ShortType,oldchannel,,,,,
fch_event,LongType,filesize,,,,,
fch_event,StringType,reporttype,,,,,
fch_event,LongType,processtime,,,,,
fch_event,StringType,community,,,,,
fch_event,StringType,acktime,,,,,
fch_event,StringType,addr,,,,,
fch_event,LongType,alarmid,,,,,
fch_event,LongType,groupid,,,,,
fch_event,StringType,cert,,,,,
fch_event,StringType,crl,,,,,
fch_event,StringType,process,,,,,
fch_event,LongType,len,,,,,
fch_event,ShortType,max,,,,,
fch_event,ShortType,min,,,,,
fch_event,ShortType,received,,,,,
fch_event,ShortType,expectedsignature,,,,,
fch_event,ShortType,receivedsignature,,,,,
fch_event,StringType,bd_extra,,,,,
fpx_event,LongType,id,,,,,
fpx_event,IntegerType,bid,,,,,
fpx_event,StringType,devid,,,,,
fpx_event,TimestampType,itime,,,,,
fpx_event,TimestampType,dtime,,,,,
fpx_event,IntegerType,euid,,,,,
fpx_event,IntegerType,epid,,,,,
fpx_event,IntegerType,dsteuid,,,,,
fpx_event,IntegerType,dstepid,,,,,
fpx_event,IntegerType,logflag,,,,,
fpx_event,IntegerType,logver,,,,,
fpx_event,StringType,vd,,,,,
fpx_event,StringType,logid,,,,,
fpx_event,StringType,type,,,,,
fpx_event,StringType,subtype,,,,,
fpx_event,StringType,level,,,,,
fpx_event,TimestampType,eventtime,,,,,
fpx_event,StringType,action,,,,,
fpx_event,StringType,srcip,,,,,
fpx_event,StringType,dstip,,,,,
fpx_event,IntegerType,srcport,,,,,
fpx_event,IntegerType,dstport,,,,,
fpx_event,StringType,service,,,,,
fpx_event,ShortType,proto,,,,,
fpx_event,LongType,policyid,,,,,
fpx_event,StringType,user,,,,,
fpx_event,StringType,group,,,,,
fpx_event,StringType,msg,,,,,
fpx_event,ShortType,cpu,,,,,
fpx_event,ShortType,mem,,,,,
fpx_event,ShortType,disk,,,,,
fpx_event,StringType,bandwidth,,,,,
fpx_event,LongType,disklograte,,,,,
fpx_event,LongType,fazlograte,,,,,
fpx_event,LongType,setuprate,,,,,
fpx_event,LongType,totalsession,,,,,
fpx_event,StringType,logdesc,,,,,
fpx_event,ShortType,ha_group,,,,,
fpx_event,StringType,ha_role,,,,,
fpx_event,LongType,vcluster,,,,,
fpx_event,LongType,from_vcluster,,,,,
fpx_event,LongType,to_vcluster,,,,,
fpx_event,StringType,vdname,,,,,
fpx_event,StringType,devintfname,,,,,
fpx_event,StringType,hostname,,,,,
fpx_event,StringType,sn,,,,,
fpx_event,StringType,sync_type,,,,,
fpx_event,StringType,sync_status,,,,,
fpx_event,StringType,ip,,,,,
fpx_event,StringType,activity,,,,,
fpx_event,StringType,ui,,,,,
fpx_event,LongType,cfgtid,,,,,
fpx_event,StringType,cfgpath,,,,,
fpx_event,StringType,cfgobj,,,,,
fpx_event,StringType,cfgattr,,,,,
fpx_event,StringType,status,,,,,
fpx_event,StringType,error,,,,,
fpx_event,StringType,vip,,,,,
fpx_event,StringType,conserve,,,,,
fpx_event,StringType,red,,,,,
fpx_event,LongType,total,,,,,
fpx_event,StringType,intf,,,,,
fpx_event,StringType,serialno,,,,,
fpx_event,StringType,saddr,,,,,
fpx_event,StringType,nat,,,,,
fpx_event,LongType,limit,,,,,
fpx_event,LongType,used,,,,,
fpx_event,StringType,probeproto,,,,,
fpx_event,StringType,url,,,,,
fpx_event,StringType,gateway,,,,,
fpx_event,LongType,mtu,,,,,
fpx_event,StringType,name,,,,,
fpx_event,StringType,src_int,,,,,
fpx_event,StringType,dst_int,,,,,
fpx_event,StringType,msgproto,,,,,
fpx_event,StringType,banned_src,,,,,
fpx_event,IntegerType,portbegin,,,,,
fpx_event,IntegerType,portend,,,,,
fpx_event,StringType,poolname,,,,,
fpx_event,StringType,remip,,,,,
fpx_event,StringType,locip,,,,,
fpx_event,StringType,assignip,,,,,
fpx_event,IntegerType,remport,,,,,
fpx_event,StringType,outintf,,,,,
fpx_event,IntegerType,locport,,,,,
fpx_event,StringType,cookies,,,,,
fpx_event,StringType,xauthuser,,,,,
fpx_event,StringType,xauthgroup,,,,,
fpx_event,StringType,vpntunnel,,,,,
fpx_event,ShortType,stage,,,,,
fpx_event,StringType,dir,,,,,
fpx_event,StringType,init,,,,,
fpx_event,StringType,mode,,,,,
fpx_event,StringType,error_num,,,,,
fpx_event,StringType,seq,,,,,
fpx_event,StringType,tunnelip,,,,,
fpx_event,LongType,tunnelid,,,,,
fpx_event,StringType,tunneltype,,,,,
fpx_event,StringType,version,,,,,
fpx_event,LongType,duration,,,,,
fpx_event,LongType,sentbyte,,,,,
fpx_event,LongType,rcvdbyte,,,,,
fpx_event,LongType,nextstat,,,,,
fpx_event,StringType,role,,,,,
fpx_event,StringType,result,,,,,
fpx_event,StringType,dst_host,,,,,
fpx_event,StringType,reason,,,,,
fpx_event,StringType,desc,,,,,
fpx_event,StringType,method,,,,,
fpx_event,LongType,count,,,,,
fpx_event,StringType,carrier_ep,,,,,
fpx_event,StringType,profile,,,,,
fpx_event,StringType,adgroup,,,,,
fpx_event,StringType,server,,,,,
fpx_event,StringType,initiator,,,,,
fpx_event,StringType,expiry,,,,,
fpx_event,StringType,scope,,,,,
fpx_event,StringType,oldwprof,,,,,
fpx_event,LongType,category,,,,,
fpx_event,StringType,rsso_key,,,,,
fpx_event,StringType,authproto,,,,,
fpx_event,StringType,ssid,,,,,
fpx_event,StringType,bssid,,,,,
fpx_event,StringType,ap,,,,,
fpx_event,StringType,vap,,,,,
fpx_event,StringType,mac,,,,,
fpx_event,ShortType,rate,,,,,
fpx_event,ShortType,channel,,,,,
fpx_event,StringType,security,,,,,
fpx_event,StringType,encryption,,,,,
fpx_event,StringType,manuf,,,,,
fpx_event,ShortType,rssi,,,,,
fpx_event,ShortType,signal,,,,,
fpx_event,ShortType,noise,,,,,
fpx_event,LongType,live,,,,,
fpx_event,LongType,age,,,,,
fpx_event,StringType,onwire,,,,,
fpx_event,StringType,detectionmethod,,,,,
fpx_event,StringType,stamac,,,,,
fpx_event,StringType,apscan,,,,,
fpx_event,ShortType,radioid,,,,,
fpx_event,StringType,radioband,,,,,
fpx_event,ShortType,apstatus,,,,,
fpx_event,StringType,sndetected,,,,,
fpx_event,ShortType,radioiddetected,,,,,
fpx_event,LongType,stacount,,,,,
fpx_event,StringType,snclosest,,,,,
fpx_event,ShortType,radioidclosest,,,,,
fpx_event,ShortType,aptype,,,,,
fpx_event,StringType,meshmode,,,,,
fpx_event,StringType,snmeshparent,,,,,
fpx_event,StringType,threattype,,,,,
fpx_event,ShortType,encrypt,,,,,
fpx_event,StringType,frametype,,,,,
fpx_event,StringType,ds,,,,,
fpx_event,StringType,tamac,,,,,
fpx_event,StringType,source_mac,,,,,
fpx_event,StringType,client_addr,,,,,
fpx_event,LongType,xid,,,,,
fpx_event,StringType,vapmode,,,,,
fpx_event,LongType,cfgtxpower,,,,,
fpx_event,LongType,opertxpower,,,,,
fpx_event,StringType,eapoltype,,,,,
fpx_event,LongType,eapolcnt,,,,,
fpx_event,LongType,mgmtcnt,,,,,
fpx_event,StringType,fwserver_name,,,,,
fpx_event,StringType,addr_type,,,,,
fpx_event,StringType,fqdn,,,,,
fpx_event,IntegerType,port,,,,,
fpx_event,LongType,serial,,,,,
fpx_event,StringType,handshake,,,,,
fpx_event,StringType,authgrp,,,,,
fpx_event,StringType,peer,,,,,
fpx_event,StringType,host,,,,,
fpx_event,StringType,alert,,,,,
fpx_event,StringType,license_limit,,,,,
fpx_event,LongType,used_for_type,,,,,
fpx_event,StringType,connection_type,,,,,
fpx_event,StringType,fctuid,,,,,
fpx_event,LongType,infected,,,,,
fpx_event,LongType,suspicious,,,,,
fpx_event,LongType,scanned,,,,,
fpx_event,LongType,checksum,,,,,
fpx_event,LongType,session_id,,,,,
fpx_event,StringType,from,,,,,
fpx_event,StringType,to,,,,,
fpx_event,StringType,path,,,,,
fpx_event,StringType,virus,,,,,
fpx_event,LongType,sess_duration,,,,,
fpx_event,StringType,state,,,,,
fpx_event,StringType,dhcp_msg,,,,,
fpx_event,LongType,lease,,,,,
fpx_event,LongType,iaid,,,,,
fpx_event,StringType,duid,,,,,
fpx_event,StringType,ddnsserver,,,,,
fpx_event,StringType,module,,,,,
fpx_event,StringType,submodule,,,,,
fpx_event,StringType,remote,,,,,
fpx_event,StringType,assigned,,,,,
fpx_event,StringType,log,,,,,
fpx_event,StringType,file,,,,,
fpx_event,StringType,field,,,,,
fpx_event,StringType,interface,,,,,
fpx_event,StringType,old_status,,,,,
fpx_event,StringType,new_status,,,,,
fpx_event,StringType,passwd,,,,,
fpx_event,LongType,unit,,,,,
fpx_event,LongType,pid,,,,,
fpx_event,StringType,daemon,,,,,
fpx_event,StringType,local,,,,,
fpx_event,ShortType,chassisid,,,,,
fpx_event,ShortType,newchassisid,,,,,
fpx_event,ShortType,oldchassisid,,,,,
fpx_event,ShortType,slot,,,,,
fpx_event,ShortType,newslot,,,,,
fpx_event,ShortType,oldslot,,,,,
fpx_event,ShortType,newchannel,,,,,
fpx_event,ShortType,oldchannel,,,,,
fpx_event,LongType,filesize,,,,,
fpx_event,StringType,reporttype,,,,,
fpx_event,LongType,processtime,,,,,
fpx_event,StringType,community,,,,,
fpx_event,StringType,acktime,,,,,
fpx_event,StringType,addr,,,,,
fpx_event,LongType,alarmid,,,,,
fpx_event,LongType,groupid,,,,,
fpx_event,StringType,cert,,,,,
fpx_event,StringType,crl,,,,,
fpx_event,StringType,process,,,,,
fpx_event,LongType,len,,,,,
fpx_event,ShortType,max,,,,,
fpx_event,ShortType,min,,,,,
fpx_event,ShortType,received,,,,,
fpx_event,ShortType,expectedsignature,,,,,
fpx_event,ShortType,receivedsignature,,,,,
fpx_event,StringType,agent,,,,,
fpx_event,LongType,scantime,,,,,
fpx_event,StringType,srcname,,,,,
fpx_event,StringType,srcmac,,,,,
fpx_event,StringType,devtype,,,,,
fpx_event,StringType,vulncat,,,,,
fpx_event,StringType,severity,,,,,
fpx_event,StringType,vulnname,,,,,
fpx_event,LongType,vulnid,,,,,
fpx_event,StringType,cveid,,,,,
fpx_event,StringType,vendorurl,,,,,
fpx_event,StringType,admin,,,,,
fpx_event,StringType,mpsk,,,,,
fpx_event,LongType,audittime,,,,,
fpx_event,StringType,auditscore,,,,,
fpx_event,LongType,criticalcount,,,,,
fpx_event,LongType,highcount,,,,,
fpx_event,LongType,mediumcount,,,,,
fpx_event,LongType,lowcount,,,,,
fpx_event,LongType,passedcount,,,,,
fpx_event,StringType,checkname,,,,,
fpx_event,StringType,checkseverity,,,,,
fpx_event,StringType,checkresult,,,,,
fpx_event,StringType,ssllocal,,,,,
fpx_event,StringType,sslremote,,,,,
fpx_event,StringType,bd_extra,,,,,
fgt_file_filter,LongType,id,,,,,
fgt_file_filter,IntegerType,bid,,,,,
fgt_file_filter,StringType,devid,,,,,
fgt_file_filter,TimestampType,itime,,,,,
fgt_file_filter,TimestampType,dtime,,,,,
fgt_file_filter,IntegerType,euid,,,,,
fgt_file_filter,IntegerType,epid,,,,,
fgt_file_filter,IntegerType,dsteuid,,,,,
fgt_file_filter,IntegerType,dstepid,,,,,
fgt_file_filter,IntegerType,logflag,,,,,
fgt_file_filter,IntegerType,logver,,,,,
fgt_file_filter,LongType,sfsid,,,,,
fgt_file_filter,StringType,vd,,,,,
fgt_file_filter,StringType,logid,,,,,
fgt_file_filter,StringType,type,,,,,
fgt_file_filter,StringType,subtype,,,,,
fgt_file_filter,StringType,service,,,,,
fgt_file_filter,ShortType,proto,,,,,
fgt_file_filter,ShortType,vrf,,,,,
fgt_file_filter,StringType,srcip,,,,,
fgt_file_filter,StringType,dstip,,,,,
fgt_file_filter,StringType,trueclntip,,,,,
fgt_file_filter,TimestampType,eventtime,,,,,
fgt_file_filter,IntegerType,srcport,,,,,
fgt_file_filter,IntegerType,dstport,,,,,
fgt_file_filter,LongType,policyid,,,,,
fgt_file_filter,LongType,sessionid,,,,,
fgt_file_filter,LongType,filesize,,,,,
fgt_file_filter,StringType,srcintfrole,,,,,
fgt_file_filter,StringType,dstintfrole,,,,,
fgt_file_filter,StringType,direction,,,,,
fgt_file_filter,StringType,action,,,,,
fgt_file_filter,StringType,level,,,,,
fgt_file_filter,StringType,user,,,,,
fgt_file_filter,StringType,group,,,,,
fgt_file_filter,StringType,authserver,,,,,
fgt_file_filter,StringType,msg,,,,,
fgt_file_filter,StringType,srcintf,,,,,
fgt_file_filter,StringType,dstintf,,,,,
fgt_file_filter,StringType,from,,,,,
fgt_file_filter,StringType,to,,,,,
fgt_file_filter,StringType,eventtype,,,,,
fgt_file_filter,StringType,fctuid,,,,,
fgt_file_filter,StringType,unauthuser,,,,,
fgt_file_filter,StringType,unauthusersource,,,,,
fgt_file_filter,StringType,hostname,,,,,
fgt_file_filter,StringType,url,,,,,
fgt_file_filter,StringType,agent,,,,,
fgt_file_filter,StringType,sender,,,,,
fgt_file_filter,StringType,recipient,,,,,
fgt_file_filter,StringType,subject,,,,,
fgt_file_filter,StringType,forwardedfor,,,,,
fgt_file_filter,StringType,rawdata,,,,,
fgt_file_filter,StringType,profile,,,,,
fgt_file_filter,StringType,filtername,,,,,
fgt_file_filter,StringType,filename,,,,,
fgt_file_filter,StringType,matchfilename,,,,,
fgt_file_filter,StringType,filetype,,,,,
fgt_file_filter,StringType,matchfiletype,,,,,
fgt_file_filter,StringType,filtertype,,,,,
fgt_file_filter,StringType,tz,,,,,
fct_fct_netscan,LongType,id,,,,,
fct_fct_netscan,IntegerType,bid,,,,,
fct_fct_netscan,StringType,devid,,,,,
fct_fct_netscan,TimestampType,itime,,,,,
fct_fct_netscan,TimestampType,dtime,,,,,
fct_fct_netscan,IntegerType,euid,,,,,
fct_fct_netscan,IntegerType,epid,,,,,
fct_fct_netscan,IntegerType,dsteuid,,,,,
fct_fct_netscan,IntegerType,dstepid,,,,,
fct_fct_netscan,IntegerType,logflag,,,,,
fct_fct_netscan,IntegerType,logver,,,,,
fct_fct_netscan,StringType,vd,,,,,
fct_fct_netscan,StringType,logid,,,,,
fct_fct_netscan,StringType,type,,,,,
fct_fct_netscan,StringType,level,,,,,
fct_fct_netscan,StringType,uid,,,,,
fct_fct_netscan,StringType,fgtserial,,,,,
fct_fct_netscan,StringType,hostname,,,,,
fct_fct_netscan,StringType,user,,,,,
fct_fct_netscan,StringType,clientfeature,,,,,
fct_fct_netscan,StringType,deviceip,,,,,
fct_fct_netscan,StringType,devicemac,,,,,
fct_fct_netscan,StringType,msg,,,,,
fct_fct_netscan,StringType,status,,,,,
fct_fct_netscan,LongType,vulnid,,,,,
fct_fct_netscan,StringType,vulnname,,,,,
fct_fct_netscan,StringType,vulnseverity,,,,,
fct_fct_netscan,StringType,vulncat,,,,,
fct_fct_netscan,StringType,vulncvss,,,,,
fct_fct_netscan,StringType,vulnref,,,,,
fct_fct_netscan,StringType,vulnengine,,,,,
fct_fct_netscan,IntegerType,vulncnt,,,,,
fct_fct_netscan,StringType,fctver,,,,,
fct_fct_netscan,StringType,os,,,,,
fct_fct_netscan,StringType,usingpolicy,,,,,
fct_fct_netscan,StringType,emsserial,,,,,
fct_fct_netscan,StringType,tz,,,,,
fct_fct_netscan,StringType,vulnproducts,,,,,
faz_event,LongType,id,,,,,
faz_event,IntegerType,bid,,,,,
faz_event,StringType,devid,,,,,
faz_event,TimestampType,itime,,,,,
faz_event,TimestampType,dtime,,,,,
faz_event,IntegerType,euid,,,,,
faz_event,IntegerType,epid,,,,,
faz_event,IntegerType,dsteuid,,,,,
faz_event,IntegerType,dstepid,,,,,
faz_event,IntegerType,logflag,,,,,
faz_event,IntegerType,logver,,,,,
faz_event,StringType,vd,,,,,
faz_event,StringType,logid,,,,,
faz_event,StringType,subtype,,,,,
faz_event,StringType,type,,,,,
faz_event,StringType,level,,,,,
faz_event,StringType,adom,,,,,
faz_event,StringType,time,,,,,
faz_event,StringType,date,,,,,
faz_event,StringType,user,,,,,
faz_event,StringType,action,,,,,
faz_event,StringType,status,,,,,
faz_event,StringType,ui,,,,,
faz_event,StringType,msg,,,,,
faz_event,StringType,address,,,,,
faz_event,StringType,adminprof,,,,,
faz_event,LongType,adom_oid,,,,,
faz_event,StringType,adomlock,,,,,
faz_event,StringType,attrname,,,,,
faz_event,StringType,authmsg,,,,,
faz_event,IntegerType,bodylength,,,,,
faz_event,ShortType,capacity,,,,,
faz_event,ShortType,category,,,,,
faz_event,StringType,cause,,,,,
faz_event,StringType,certname,,,,,
faz_event,IntegerType,certtype,,,,,
faz_event,IntegerType,cli_act,,,,,
faz_event,IntegerType,cmd_from,,,,,
faz_event,StringType,comment,,,,,
faz_event,IntegerType,condition,,,,,
faz_event,StringType,confstatus,,,,,
faz_event,IntegerType,connect_status,,,,,
faz_event,StringType,date_time,,,,,
faz_event,StringType,dbstatus,,,,,
faz_event,StringType,dbver,,,,,
faz_event,StringType,detail,,,,,
faz_event,LongType,dev_oid,,,,,
faz_event,StringType,device,,,,,
faz_event,StringType,devlog,,,,,
faz_event,ShortType,disk_label,,,,,
faz_event,IntegerType,disk_stat_before,,,,,
faz_event,IntegerType,disk_stat_current,,,,,
faz_event,IntegerType,dmstate,,,,,
faz_event,StringType,dvm_adom,,,,,
faz_event,IntegerType,dvmdb_obj,,,,,
faz_event,StringType,error,,,,,
faz_event,LongType,expiration,,,,,
faz_event,StringType,extrainfo,,,,,
faz_event,ShortType,fieldcount,,,,,
faz_event,StringType,file,,,,,
faz_event,IntegerType,fips_err,,,,,
faz_event,StringType,fips_method,,,,,
faz_event,ShortType,flags,,,,,
faz_event,StringType,function,,,,,
faz_event,IntegerType,importance,,,,,
faz_event,StringType,inst_adom,,,,,
faz_event,StringType,inst_dev,,,,,
faz_event,StringType,instpkg,,,,,
faz_event,StringType,intfname,,,,,
faz_event,ShortType,license_type,,,,,
faz_event,IntegerType,lickey_type,,,,,
faz_event,StringType,lnk_path,,,,,
faz_event,StringType,local_file,,,,,
faz_event,StringType,log_path,,,,,
faz_event,LongType,log_size,,,,,
faz_event,ShortType,magic,,,,,
faz_event,LongType,max_mb,,,,,
faz_event,StringType,metafield,,,,,
faz_event,IntegerType,metafield_leng,,,,,
faz_event,IntegerType,metafield_stat,,,,,
faz_event,StringType,method,,,,,
faz_event,LongType,module,,,,,
faz_event,StringType,new_value,,,,,
faz_event,StringType,new_version,,,,,
faz_event,StringType,newname,,,,,
faz_event,StringType,objattr,,,,,
faz_event,StringType,object,,,,,
faz_event,StringType,objname,,,,,
faz_event,StringType,objtype,,,,,
faz_event,IntegerType,offline_stat,,,,,
faz_event,StringType,old_value,,,,,
faz_event,IntegerType,operstat,,,,,
faz_event,StringType,package_type,,,,,
faz_event,StringType,path,,,,,
faz_event,StringType,peer,,,,,
faz_event,ShortType,percent,,,,,
faz_event,LongType,pid,,,,,
faz_event,LongType,pkg_oid,,,,,
faz_event,StringType,pkgadom,,,,,
faz_event,StringType,pkgname,,,,,
faz_event,IntegerType,power_stat,,,,,
faz_event,StringType,ppkgname,,,,,
faz_event,StringType,pre_version,,,,,
faz_event,IntegerType,severity,,,,,
faz_event,StringType,profname,,,,,
faz_event,IntegerType,protocol,,,,,
faz_event,IntegerType,pty_err,,,,,
faz_event,IntegerType,pty_oper,,,,,
faz_event,IntegerType,pty_sess,,,,,
faz_event,IntegerType,pty_step,,,,,
faz_event,ShortType,quota,,,,,
faz_event,IntegerType,raid_stat_before,,,,,
faz_event,IntegerType,raid_stat_current,,,,,
faz_event,LongType,rate,,,,,
faz_event,StringType,reboot_reason,,,,,
faz_event,StringType,remote_filename,,,,,
faz_event,StringType,remote_host,,,,,
faz_event,StringType,remote_ip,,,,,
faz_event,StringType,remote_path,,,,,
faz_event,IntegerType,remote_port,,,,,
faz_event,ShortType,reserved,,,,,
faz_event,StringType,result,,,,,
faz_event,LongType,revision,,,,,
faz_event,LongType,rolling_cur_number,,,,,
faz_event,LongType,rolling_max_allowed,,,,,
faz_event,StringType,rundb_ver,,,,,
faz_event,StringType,script,,,,,
faz_event,StringType,serial,,,,,
faz_event,StringType,server,,,,,
faz_event,StringType,service,,,,,
faz_event,ShortType,setup,,,,,
faz_event,StringType,shutdown_reason,,,,,
faz_event,IntegerType,state,,,,,
faz_event,ShortType,supplier_id,,,,,
faz_event,StringType,sw_version,,,,,
faz_event,LongType,timestamp,,,,,
faz_event,StringType,title,,,,,
faz_event,IntegerType,to_build,,,,,
faz_event,StringType,to_release,,,,,
faz_event,StringType,to_version,,,,,
faz_event,StringType,uid,,,,,
faz_event,StringType,upddb_ver,,,,,
faz_event,StringType,upg_act,,,,,
faz_event,LongType,uploading_cur_number,,,,,
faz_event,LongType,uploading_max_allowed,,,,,
faz_event,IntegerType,uploading_oper,,,,,
faz_event,LongType,uploading_pid,,,,,
faz_event,IntegerType,uploading_server_type,,,,,
faz_event,StringType,url,,,,,
faz_event,LongType,use_mb,,,,,
faz_event,IntegerType,user_type,,,,,
faz_event,IntegerType,when,,,,,
faz_event,StringType,userfrom,,,,,
faz_event,StringType,userid,,,,,
faz_event,StringType,ustr,,,,,
faz_event,ShortType,valid,,,,,
faz_event,ShortType,version,,,,,
faz_event,StringType,vdom,,,,,
faz_event,StringType,vdoms,,,,,
faz_event,StringType,whitelist_size,,,,,
faz_event,StringType,zip_path,,,,,
faz_event,StringType,pkg,,,,,
faz_event,StringType,upgrade_adom,,,,,
faz_event,StringType,upgrade_from,,,,,
faz_event,StringType,upgrade_to,,,,,
faz_event,StringType,desc,,,,,
faz_event,StringType,package_desc,,,,,
faz_event,StringType,sensor_name,,,,,
faz_event,StringType,sensor_st,,,,,
faz_event,StringType,sensor_val,,,,,
faz_event,LongType,session_id,,,,,
